,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ADAM19,764.5008880807674,-0.7833956227665493,0.9336695670720715,-0.8390501847706446,0.4014411485852505,0.5570217951752416
ADAM20,2.4743251592985973,2.1603499573944682,2.4270918613847168,0.8900981424584129,0.37341319031138487,
ADAM20P1,3.377930571250972,0.27998913975902423,1.5664690714451845,0.1787390155751453,0.8581426324655481,
ADAM22,81.32701210743842,0.6060166257837135,0.3316861954254133,1.8270782267753116,0.06768800844546635,0.15444601307835512
ADAM23,126.42892039465065,3.5707586142199124,0.5443060423099245,6.560203886523722,5.373425741809396e-11,1.338464190075313e-09
ADAM28,85.08489538908294,-1.7483251855052475,0.36963455922396576,-4.729874796273899,2.246583443067243e-06,2.5355773316088178e-05
ADAM32,1.156489339125,1.0735859688325766,3.7233676359387036,0.288337353118211,0.7730885170337471,
ADAM8,838.4226354255206,-2.221079448751783,0.162486411435587,-13.669324278432136,1.5482621844089696e-42,6.915571090360064e-40
ADAM9,138.59288550778743,-1.6721764385709044,0.33084947200012066,-5.054191044833509,4.322188010011643e-07,5.678168562172158e-06
ADAMDEC1,2.3698539232134794,-6.061353163259643,2.2413666522150906,-2.7043112992108402,0.006844613304610621,
ADAMTS1,18.087695844959836,-2.7753110007371835,0.9256930131268835,-2.9980900378220476,0.0027167739729400324,0.011909520881059975
ADAMTS10,420.59550406186236,0.22458118019593307,0.49816108224088385,0.4508204036848822,0.6521189945274211,0.7702110560363932
ADAMTS12,0.6605609467886168,0.26413770114364915,2.772055340324535,0.09528586868425416,0.9240877667366855,
ADAMTS13,12.776943425229053,-0.1533161611097161,0.7604883970707539,-0.20160223574778877,0.8402276972437523,0.9005178554848939
ADAMTS17,67.64143350241616,0.1848390448466834,0.45150632976916855,0.40938306433307786,0.6822585661360765,0.793098680192884
ADAMTS3,0.5406340492653123,-0.012807104060442144,4.016073297943749,-0.0031889617320977302,0.9974555809815372,
ADAMTS4,26.34660444022945,0.15660917641418953,0.6259870636081545,0.2501795732191381,0.8024484812750848,0.8744060481995084
ADAMTS6,244.26287764979352,0.8146858695308473,0.3057260417434771,2.6647578494946096,0.007704377730321787,0.027847603664772715
ADAMTS7P1,28.362821958638843,0.1707987832026513,0.7082628523421468,0.2411516891473817,0.8094375524835999,0.8793565391810335
ADAMTS7P4,11.624119094285268,-1.0892276884662673,0.9964390155689964,-1.0931202727387044,0.2743409960936637,0.4294590359410156
ADAMTSL2,33.9615319417499,1.7489032471610864,0.87455838049137,1.999755860984908,0.04552663293606074,0.11414569986010127
ADAMTSL3,4.062451049259428,1.6869832394143303,1.5962015877384121,1.0568735505422864,0.2905693010796374,0.4465604798262446
ADAMTSL4-AS1,121.3877915447422,0.3579521375600917,0.4023893540434748,0.8895666198997352,0.3736986364776739,0.5299007120424158
ADAMTSL4-AS2,9.731000224201287,0.5663002822817413,0.9760814754945399,0.5801772664467589,0.5617950825617206,0.6975117517654785
ADAMTSL5,3.320845535057953,2.599102108828099,2.1300207442411647,1.220223847986066,0.22238002877398877,
ADAP1,87.52080484089515,-2.247639904021009,0.31547846751120484,-7.124542989423453,1.044265940580912e-12,3.261118636475136e-11
ADAP2,77.18606050690539,-4.337674289713178,0.5832570271624062,-7.436985904509924,1.0300853707845084e-13,3.5979759159629513e-12
ADAR,6652.943841406882,-0.1603117618042808,0.15851702246946947,-1.0113220606017692,0.31186231078683013,0.46992950940481254
ADARB1,429.8088120038342,0.2287153118400487,0.20170153407555885,1.1339294611134207,0.2568241379578019,0.4097399928020349
ADARB2,61.23366961188139,2.449676801497375,1.6801107299193307,1.4580448525645655,0.14482818042914974,0.2717371918948151
ADAT1,317.44819445986934,0.21149440508706127,0.21973607297644437,0.9624928771241552,0.3358020794658787,0.49417753307968565
ADAT2,165.3397864838706,1.9933429832721445,0.40744866017408377,4.8922555848397735,9.968687342522204e-07,1.2296104722073412e-05
